Candidate Ref,DOJ Extended,D-DOJ Extended ,Duration to accept offer,Notice period,Offered band,E0,E1,E2,E3,E4,E5,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,D-Joining Bonus,Candidate relocate actual,Gender,Candidate Source,D-Agency,D-Employee Referral,Rex in Yrs,LOB,D-Sales,D-Healthcare,D-Infra,D-AXON,Location,D-Bangalore,D-Chennai,D-Mumbai,D-Delhi NCR,D-Hyderabad,Age,Status,D-Joining
2458879,No,0,5,30,E0,1,0,0,0,0,0,22.22,-60,-67.27,No,0,No,Female,Direct,0,0,1,ERS,0,0,0,0,Noida,0,0,0,1,0,27,Joined,1
2460132,No,0,,30,E1,0,1,0,0,0,0,44.58,2.41,-29.17,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Noida,0,0,0,1,0,26,Not Joined,0
2461027,No,0,42,60,E2,0,0,1,0,0,0,42.86,42.86,0,No,0,No,Male,Employee Referral,0,1,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,30,Joined,1
2461696,No,0,8,30,E1,0,1,0,0,0,0,-30,0,42.86,No,0,No,Male,Employee Referral,0,1,7,ERS,0,0,0,0,Bangalore,1,0,0,0,0,30,Joined,1
2464247,No,0,7,30,E2,0,0,1,0,0,0,28.3,28.3,0,No,0,No,Male,Agency,1,0,7,INFRA,0,0,1,0,Chennai,0,1,0,0,0,29,Not Joined,0
2464457,Yes,1,5,30,E1,0,1,0,0,0,0,208.33,150,-18.92,No,0,No,Male,Agency,1,0,3,ERS,0,0,0,0,Bangalore,1,0,0,0,0,28,Joined,1
2464782,No,0,10,30,E3,0,0,0,1,0,0,-25,-20.39,6.14,No,0,No,Male,Agency,1,0,13,INFRA,0,0,1,0,Chennai,0,1,0,0,0,50,Joined,1
2468663,No,0,5,30,E1,0,1,0,0,0,0,51.52,66.67,10,No,0,No,Male,Direct,0,0,1,ERS,0,0,0,0,Bangalore,1,0,0,0,0,25,Joined,1
2468764,No,0,5,30,E1,0,1,0,0,0,0,51.52,70.45,12.5,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Bangalore,1,0,0,0,0,24,Joined,1
2473555,No,0,12,30,E2,0,0,1,0,0,0,42.86,42.86,0,No,0,No,Male,Employee Referral,0,1,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,31,Joined,1
2474614,No,0,15,0,E3,0,0,0,1,0,0,-11.97,-11.97,0,No,0,Yes,Male,Employee Referral,0,1,11,ERS,0,0,0,0,Chennai,0,1,0,0,0,35,Joined,1
2474728,Yes,1,45,60,E2,0,0,1,0,0,0,25,18.75,-5,No,0,No,Male,Direct,0,0,7,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,35,Not Joined,0
2474750,No,0,10,30,E1,0,1,0,0,0,0,250,250,0,No,0,No,Male,Direct,0,0,1,ERS,0,0,0,0,Chennai,0,1,0,0,0,23,Joined,1
2475296,Yes,1,,30,E1,0,1,0,0,0,0,-14.14,,,No,0,No,Male,Agency,1,0,6,Healthcare,0,1,0,0,Noida,0,0,0,1,0,28,Not Joined,0
2478191,No,0,,30,E1,0,1,0,0,0,0,6.67,-17.87,-23,No,0,No,Male,Employee Referral,0,1,6,ERS,0,0,0,0,Bangalore,1,0,0,0,0,32,Not Joined,0
2478398,Yes,1,7,30,E2,0,0,1,0,0,0,323.08,314.53,-2.02,No,0,No,Male,Agency,1,0,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,31,Joined,1
2478667,No,0,,60,E2,0,0,1,0,0,0,21.21,16.16,-4.17,Yes,1,No,Male,Direct,0,0,3,CORP,0,0,0,0,Noida,0,0,0,1,0,25,Not Joined,0
2478695,Yes,1,7,30,E1,0,1,0,0,0,0,25,17.19,-6.25,No,0,No,Male,Employee Referral,0,1,7,ERS,0,0,0,0,Bangalore,1,0,0,0,0,31,Joined,1
2479005,Yes,1,36,30,E1,0,1,0,0,0,0,133.33,75,-25,No,0,No,Female,Agency,1,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2480992,No,0,2,30,E2,0,0,1,0,0,0,30,44,10.77,No,0,No,Male,Direct,0,0,7,INFRA,0,0,1,0,Noida,0,0,0,1,0,31,Joined,1
2481514,No,0,1,0,E1,0,1,0,0,0,0,-14.44,22.22,42.86,No,0,No,Female,Employee Referral,0,1,5,ERS,0,0,0,0,Chennai,0,1,0,0,0,30,Joined,1
2483538,Yes,1,25,30,E2,0,0,1,0,0,0,-48.05,42.86,175,No,0,No,Male,Direct,0,0,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,30,Joined,1
2537835,No,0,6,30,E2,0,0,1,0,0,0,-40.82,-15.45,42.86,No,0,No,Male,Agency,1,0,6,ERS,0,0,0,0,Chennai,0,1,0,0,0,29,Joined,1
2537925,Yes,1,47,60,E3,0,0,0,1,0,0,45.83,51.04,3.57,No,0,No,Male,Agency,1,0,10,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
2537986,Yes,1,21,30,E3,0,0,0,1,0,0,25,31.25,5,No,0,No,Female,Employee Referral,0,1,16,INFRA,0,0,1,0,Kolkata,0,0,0,0,0,40,Not Joined,0
2538533,No,0,0,30,E2,0,0,1,0,0,0,35.54,,,No,0,No,Female,Direct,0,0,7,EAS,0,0,0,0,Bangalore,1,0,0,0,0,30,Not Joined,0
2544512,Yes,1,11,30,E2,0,0,1,0,0,0,30,80,38.46,No,0,No,Male,Agency,1,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,33,Joined,1
2556458,No,0,4,30,E1,0,1,0,0,0,0,-11.56,-11.56,0,No,0,No,Female,Employee Referral,0,1,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,24,Joined,1
2560792,No,0,,60,E3,0,0,0,1,0,0,-18.99,22.18,50.81,No,0,No,Male,Agency,1,0,17,ETS,0,0,0,0,Chennai,0,1,0,0,0,45,Not Joined,0
2561022,No,0,7,30,E1,0,1,0,0,0,0,242.86,42.86,-58.33,No,0,No,Male,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,30,Joined,1
2561128,No,0,5,30,E1,0,1,0,0,0,0,42.86,-7.14,-35,No,0,No,Male,Direct,0,0,6,Healthcare,0,1,0,0,Gurgaon,0,0,0,1,0,32,Joined,1
2564579,No,0,,90,E1,0,1,0,0,0,0,,-53.78,,No,0,No,Male,Employee Referral,0,1,6,ERS,0,0,0,0,Bangalore,1,0,0,0,0,31,Not Joined,0
2564986,No,0,4,30,E2,0,0,1,0,0,0,42.86,42.86,0,No,0,No,Male,Agency,1,0,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,37,Joined,1
2568767,Yes,1,,90,E2,0,0,1,0,0,0,25,25,0,No,0,No,Male,Agency,1,0,5,ERS,0,0,0,0,Bangalore,1,0,0,0,0,28,Not Joined,0
2569520,No,0,5,30,E3,0,0,0,1,0,0,-48.25,-48.25,0,No,0,No,Male,Employee Referral,0,1,9,INFRA,0,0,1,0,Chennai,0,1,0,0,0,31,Joined,1
2575776,No,0,11,30,E1,0,1,0,0,0,0,327.35,241.88,-20,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,26,Joined,1
2576352,No,0,1,30,E2,0,0,1,0,0,0,42.86,42.86,0,No,0,No,Male,Direct,0,0,8,INFRA,0,0,1,0,Chennai,0,1,0,0,0,31,Joined,1
2586163,No,0,2,30,E1,0,1,0,0,0,0,63.2,70.62,4.55,No,0,No,Male,Agency,1,0,5,ERS,0,0,0,0,Chennai,0,1,0,0,0,28,Joined,1
2586868,Yes,1,48,30,E3,0,0,0,1,0,0,30,80,38.46,No,0,No,Male,Direct,0,0,7,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,31,Joined,1
2590178,Yes,1,74,90,E1,0,1,0,0,0,0,40.15,-1.52,-29.73,No,0,Yes,Male,Direct,0,0,8,ERS,0,0,0,0,Bangalore,1,0,0,0,0,35,Joined,1
2590903,Yes,1,4,30,E2,0,0,1,0,0,0,3.34,3.34,0,No,0,No,Female,Direct,0,0,6,EAS,0,0,0,0,Chennai,0,1,0,0,0,31,Joined,1
2591170,No,0,40,30,E2,0,0,1,0,0,0,,42.85,,No,0,No,Male,Direct,0,0,6,INFRA,0,0,1,0,Noida,0,0,0,1,0,29,Not Joined,0
2591263,No,0,3,30,E3,0,0,0,1,0,0,-24.24,-24.24,0,No,0,No,Male,Direct,0,0,13,INFRA,0,0,1,0,Chennai,0,1,0,0,0,36,Joined,1
2591402,No,0,,30,E2,0,0,1,0,0,0,33.33,33.33,0,No,0,No,Male,Agency,1,0,8,AXON,0,0,0,1,Noida,0,0,0,1,0,34,Not Joined,0
2591495,No,0,31,30,E1,0,1,0,0,0,0,-25.71,42.86,92.31,No,0,Yes,Male,Employee Referral,0,1,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Joined,1
2593939,No,0,15,45,E1,0,1,0,0,0,0,65.96,61.49,-2.69,No,0,No,Male,Direct,0,0,4,ERS,0,0,0,0,Chennai,0,1,0,0,0,26,Not Joined,0
2594486,Yes,1,30,30,E2,0,0,1,0,0,0,-28.57,42.86,100,No,0,No,Male,Direct,0,0,5,INFRA,0,0,1,0,Chennai,0,1,0,0,0,33,Joined,1
2594579,No,0,1,30,E1,0,1,0,0,0,0,-14.97,42.86,68,No,0,No,Female,Direct,0,0,2,INFRA,0,0,1,0,Gurgaon,0,0,0,1,0,27,Joined,1
2598011,Yes,1,8,30,E2,0,0,1,0,0,0,-24.81,42.86,90,No,0,No,Male,Direct,0,0,5,INFRA,0,0,1,0,Chennai,0,1,0,0,0,36,Joined,1
2598184,No,0,3,45,E1,0,1,0,0,0,0,79.17,79.17,0,No,0,No,Female,Direct,0,0,3,CSMP,0,0,0,0,Noida,0,0,0,1,0,27,Joined,1
2600880,No,0,0,30,E3,0,0,0,1,0,0,80.95,52.38,-15.79,No,0,No,Male,Employee Referral,0,1,13,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,37,Joined,1
2604782,Yes,1,53,30,E3,0,0,0,1,0,0,,316.67,,Yes,1,No,Male,Agency,1,0,12,ERS,0,0,0,0,Chennai,0,1,0,0,0,36,Not Joined,0
2605197,No,0,1,60,E1,0,1,0,0,0,0,40.35,31.58,-6.25,No,0,No,Female,Employee Referral,0,1,1,ERS,0,0,0,0,Noida,0,0,0,1,0,25,Joined,1
2609241,No,0,44,30,E2,0,0,1,0,0,0,69.23,53.85,-9.09,No,0,No,Female,Agency,1,0,7,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,33,Joined,1
2609287,No,0,19,60,E3,0,0,0,1,0,0,-31.82,-9.09,33.33,No,0,No,Male,Direct,0,0,10,ERS,0,0,0,0,Bangalore,1,0,0,0,0,33,Not Joined,0
2613516,No,0,3,30,E2,0,0,1,0,0,0,16.13,-15.81,-27.5,No,0,No,Female,Employee Referral,0,1,9,ERS,0,0,0,0,Bangalore,1,0,0,0,0,33,Not Joined,0
2613742,No,0,40,30,E1,0,1,0,0,0,0,233.33,233.33,0,No,0,No,Female,Agency,1,0,3,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,26,Joined,1
2615966,No,0,11,30,E1,0,1,0,0,0,0,-29.2,-29.2,0,No,0,No,Female,Employee Referral,0,1,3,CSMP,0,0,0,0,Hyderabad,0,0,0,0,1,26,Not Joined,0
2618791,No,0,1,30,E2,0,0,1,0,0,0,33.33,20,-10,No,0,No,Female,Direct,0,0,6,AXON,0,0,0,1,Noida,0,0,0,1,0,37,Joined,1
2618796,No,0,31,30,E2,0,0,1,0,0,0,,42.85,,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,26,Not Joined,0
2635381,Yes,1,20,30,E1,0,1,0,0,0,0,71.43,50,-12.5,No,0,No,Male,Employee Referral,0,1,3,ERS,0,0,0,0,Bangalore,1,0,0,0,0,27,Joined,1
2635429,No,0,1,30,E1,0,1,0,0,0,0,42.86,42.86,0,No,0,No,Male,Employee Referral,0,1,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
2635526,Yes,1,7,30,E1,0,1,0,0,0,0,42.83,42.83,0,No,0,No,Male,Employee Referral,0,1,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,27,Joined,1
2635705,Yes,1,15,30,E2,0,0,1,0,0,0,8.33,12.75,4.07,No,0,No,Male,Agency,1,0,9,ERS,0,0,0,0,Chennai,0,1,0,0,0,33,Joined,1
2635715,No,0,,90,E3,0,0,0,1,0,0,29.03,-11.29,-31.25,No,0,No,Male,Direct,0,0,10,ERS,0,0,0,0,Pune,0,0,0,0,0,33,Not Joined,0
2635749,No,0,35,30,E1,0,1,0,0,0,0,215.32,170.27,-14.29,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,26,Joined,1
2635772,No,0,,30,E1,0,1,0,0,0,0,50,-8.33,-38.89,No,0,No,Male,Direct,0,0,2,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Not Joined,0
2778998,No,0,17,30,E1,0,1,0,0,0,0,233.33,191.67,-12.5,No,0,No,Male,Agency,1,0,4,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Joined,1
2780352,Yes,1,58,30,E3,0,0,0,1,0,0,30.43,30.43,0,No,0,No,Male,Agency,1,0,10,ERS,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
2780637,No,0,,30,E1,0,1,0,0,0,0,-24.89,-24.89,0,No,0,No,Male,Agency,1,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2780669,Yes,1,29,60,E3,0,0,0,1,0,0,33.33,266.67,175,No,0,No,Male,Agency,1,0,9,ERS,0,0,0,0,Noida,0,0,0,1,0,32,Not Joined,0
2780722,No,0,,30,E1,0,1,0,0,0,0,62.79,-9.3,-44.29,No,0,No,Male,Agency,1,0,2,ERS,0,0,0,0,Bangalore,1,0,0,0,0,26,Not Joined,0
2780903,Yes,1,69,90,E2,0,0,1,0,0,0,32.53,32.53,0,No,0,No,Male,Direct,0,0,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,26,Joined,1
2781322,Yes,1,6,90,E2,0,0,1,0,0,0,-11.69,-11.69,0,No,0,No,Male,Employee Referral,0,1,7,BFSI,0,0,0,0,Chennai,0,1,0,0,0,32,Joined,1
2786502,No,0,0,30,E2,0,0,1,0,0,0,30.26,35.26,3.84,No,0,No,Male,Direct,0,0,6,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
2790302,Yes,1,1,30,E3,0,0,0,1,0,0,-12.2,-12.2,0,No,0,No,Male,Employee Referral,0,1,10,INFRA,0,0,1,0,Hyderabad,0,0,0,0,1,36,Joined,1
2793776,No,0,7,90,E2,0,0,1,0,0,0,43.79,36.6,-5,No,0,No,Male,Agency,1,0,7,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,32,Joined,1
2794255,No,0,,90,E1,0,1,0,0,0,0,11.11,-20.56,-28.5,No,0,No,Female,Agency,1,0,4,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,28,Not Joined,0
2794614,No,0,0,30,E2,0,0,1,0,0,0,72.41,72.41,0,No,0,No,Male,Agency,1,0,4,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,32,Joined,1
2795222,Yes,1,7,30,E2,0,0,1,0,0,0,-24.6,-24.6,0,No,0,No,Male,Direct,0,0,5,BFSI,0,0,0,0,Chennai,0,1,0,0,0,31,Not Joined,0
2802356,No,0,1,30,E1,0,1,0,0,0,0,37.5,-50,-63.64,No,0,No,Male,Employee Referral,0,1,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,24,Joined,1
2804650,Yes,1,17,30,E1,0,1,0,0,0,0,23.08,30.77,6.25,No,0,No,Male,Employee Referral,0,1,2,ERS,0,0,0,0,Bangalore,1,0,0,0,0,27,Joined,1
2807645,No,0,,30,E1,0,1,0,0,0,0,12.04,12.04,0,No,0,No,Female,Direct,0,0,6,ETS,0,0,0,0,Noida,0,0,0,1,0,34,Not Joined,0
2807762,No,0,,60,E2,0,0,1,0,0,0,36.99,23.29,-10,No,0,No,Male,Direct,0,0,5,ETS,0,0,0,0,Bangalore,1,0,0,0,0,29,Not Joined,0
2807929,No,0,86,30,E1,0,1,0,0,0,0,-13.19,-13.19,0,No,0,No,Male,Direct,0,0,3,BFSI,0,0,0,0,Chennai,0,1,0,0,0,28,Joined,1
2814312,Yes,1,51,90,E2,0,0,1,0,0,0,42.84,42.84,0,No,0,No,Male,Agency,1,0,6,INFRA,0,0,1,0,Noida,0,0,0,1,0,29,Joined,1
2814340,Yes,1,29,45,E3,0,0,0,1,0,0,37.06,31.58,-4,No,0,No,Male,Employee Referral,0,1,5,INFRA,0,0,1,0,Chennai,0,1,0,0,0,32,Joined,1
2814452,Yes,1,1,30,E2,0,0,1,0,0,0,37.5,35,-1.82,No,0,No,Male,Employee Referral,0,1,3,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,30,Joined,1
2819665,Yes,1,26,30,E2,0,0,1,0,0,0,42.85,42.85,0,No,0,No,Male,Employee Referral,0,1,8,INFRA,0,0,1,0,Noida,0,0,0,1,0,31,Joined,1
2819712,Yes,1,0,30,E2,0,0,1,0,0,0,15.38,15.38,0,No,0,No,Male,Direct,0,0,10,EAS,0,0,0,0,Bangalore,1,0,0,0,0,36,Joined,1
2823905,No,0,50,60,E2,0,0,1,0,0,0,42.85,42.85,0,No,0,Yes,Male,Employee Referral,0,1,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,29,Joined,1
2824103,Yes,1,39,30,E1,0,1,0,0,0,0,-31.06,-1.52,42.86,No,0,No,Male,Agency,1,0,5,ERS,0,0,0,0,Hyderabad,0,0,0,0,1,29,Joined,1
2826712,Yes,1,57,60,E2,0,0,1,0,0,0,34.62,25,-7.14,No,0,No,Male,Employee Referral,0,1,7,INFRA,0,0,1,0,Noida,0,0,0,1,0,31,Joined,1
2828770,No,0,0,30,E2,0,0,1,0,0,0,42.85,42.85,0,No,0,No,Male,Employee Referral,0,1,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,26,Joined,1
2828841,No,0,10,30,E2,0,0,1,0,0,0,42.85,42.85,0,No,0,No,Male,Employee Referral,0,1,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,29,Joined,1
2828934,No,0,3,30,E2,0,0,1,0,0,0,,42.85,,No,0,No,Male,Employee Referral,0,1,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,25,Not Joined,0
2834484,Yes,1,0,30,E1,0,1,0,0,0,0,-12,-12,0,No,0,No,Male,Agency,1,0,1,INFRA,0,0,1,0,Gurgaon,0,0,0,1,0,24,Joined,1
2834603,No,0,3,90,E1,0,1,0,0,0,0,-16.67,-16.67,0,No,0,No,Male,Direct,0,0,4,BFSI,0,0,0,0,Chennai,0,1,0,0,0,27,Joined,1
2839728,No,0,5,60,E2,0,0,1,0,0,0,-17.07,-14.63,2.94,No,0,No,Male,Employee Referral,0,1,12,INFRA,0,0,1,0,Noida,0,0,0,1,0,31,Joined,1
2840929,Yes,1,32,30,E2,0,0,1,0,0,0,57.14,114.29,36.36,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,27,Joined,1
2841169,Yes,1,93,90,E2,0,0,1,0,0,0,44.44,33.33,-7.69,No,0,Yes,Male,Employee Referral,0,1,3,INFRA,0,0,1,0,Chennai,0,1,0,0,0,28,Joined,1
2845533,Yes,1,30,30,E1,0,1,0,0,0,0,-16.3,19.57,42.86,No,0,No,Male,Agency,1,0,3,ERS,0,0,0,0,Hyderabad,0,0,0,0,1,25,Joined,1
2845929,Yes,1,55,30,E2,0,0,1,0,0,0,37.5,25,-9.09,No,0,Yes,Female,Employee Referral,0,1,3,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,25,Joined,1
2846059,No,0,39,45,E3,0,0,0,1,0,0,33.33,236.67,152.5,No,0,No,Male,Agency,1,0,9,ERS,0,0,0,0,Hyderabad,0,0,0,0,1,32,Not Joined,0
2850654,No,0,,60,E3,0,0,0,1,0,0,-53.5,-33.57,42.86,No,0,No,Female,Employee Referral,0,1,14,ERS,0,0,0,0,Hyderabad,0,0,0,0,1,46,Not Joined,0
2850795,No,0,12,30,E1,0,1,0,0,0,0,-54.04,-34.34,42.86,No,0,Yes,Male,Employee Referral,0,1,6,BFSI,0,0,0,0,Chennai,0,1,0,0,0,44,Joined,1
2850802,No,0,3,30,E2,0,0,1,0,0,0,15.55,10.29,-4.55,No,0,No,Male,Direct,0,0,7,ERS,0,0,0,0,Chennai,0,1,0,0,0,29,Joined,1
2855935,Yes,1,,30,E2,0,0,1,0,0,0,27.27,13.64,-10.71,No,0,No,Male,Direct,0,0,6,AXON,0,0,0,1,Hyderabad,0,0,0,0,1,32,Not Joined,0
2861481,No,0,3,30,E1,0,1,0,0,0,0,114.29,90.48,-11.11,No,0,No,Male,Agency,1,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,26,Joined,1
2861532,No,0,23,30,E1,0,1,0,0,0,0,212.5,160.42,-16.67,No,0,Yes,Male,Agency,1,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,30,Joined,1
2861644,No,0,,60,E2,0,0,1,0,0,0,30,22.5,-5.77,Yes,1,No,Male,Direct,0,0,5,CORP,0,0,0,0,Noida,0,0,0,1,0,31,Not Joined,0
2861816,No,0,11,60,E2,0,0,1,0,0,0,69.68,58.37,-6.67,No,0,No,Male,Direct,0,0,6,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
2861873,No,0,0,30,E2,0,0,1,0,0,0,-36.36,-36.36,0,No,0,No,Male,Direct,0,0,9,AXON,0,0,0,1,Chennai,0,1,0,0,0,32,Not Joined,0
2861938,Yes,1,3,60,E3,0,0,0,1,0,0,35,45,7.41,No,0,No,Male,Direct,0,0,8,INFRA,0,0,1,0,Pune,0,0,0,0,0,30,Not Joined,0
2863789,No,0,1,30,E2,0,0,1,0,0,0,29.41,35.29,4.55,No,0,No,Male,Employee Referral,0,1,6,AXON,0,0,0,1,Noida,0,0,0,1,0,33,Joined,1
2865940,Yes,1,71,60,E3,0,0,0,1,0,0,42.85,42.85,0,No,0,No,Male,Employee Referral,0,1,6,INFRA,0,0,1,0,Noida,0,0,0,1,0,30,Joined,1
2866045,No,0,,60,E2,0,0,1,0,0,0,21.21,33.33,10,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Gurgaon,0,0,0,1,0,26,Not Joined,0
2866433,Yes,1,40,60,E2,0,0,1,0,0,0,57.14,39.29,-11.36,No,0,No,Female,Direct,0,0,7,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,32,Joined,1
2920298,No,0,,90,E3,0,0,0,1,0,0,-50,-52.78,-5.56,No,0,No,Male,Direct,0,0,11,INFRA,0,0,1,0,Chennai,0,1,0,0,0,31,Not Joined,0
2926304,No,0,4,45,E2,0,0,1,0,0,0,41.03,21.79,-13.64,No,0,No,Male,Direct,0,0,7,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,34,Not Joined,0
2930426,Yes,1,5,45,E1,0,1,0,0,0,0,-25,-43.75,-25,Yes,1,No,Male,Direct,0,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2931337,No,0,,30,E4,0,0,0,0,1,0,-11.76,-11.76,0,No,0,No,Male,Employee Referral,0,1,9,INFRA,0,0,1,0,Noida,0,0,0,1,0,36,Joined,1
2945577,No,0,56,90,E2,0,0,1,0,0,0,66.08,55,-6.67,No,0,No,Male,Agency,1,0,8,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,30,Joined,1
3021702,No,0,,90,E2,0,0,1,0,0,0,61.79,54.08,-4.76,Yes,1,No,Male,Direct,0,0,7,ERS,0,0,0,0,Chennai,0,1,0,0,0,30,Not Joined,0
3029497,No,0,1,30,E2,0,0,1,0,0,0,50,58.33,5.56,No,0,No,Male,Direct,0,0,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,27,Joined,1
3029512,Yes,1,2,60,E2,0,0,1,0,0,0,42.86,42.86,0,No,0,No,Female,Direct,0,0,8,INFRA,0,0,1,0,Chennai,0,1,0,0,0,31,Joined,1
3030928,Yes,1,15,60,E3,0,0,0,1,0,0,42.85,42.85,0,No,0,No,Male,Employee Referral,0,1,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,30,Joined,1
3033864,No,0,,90,E3,0,0,0,1,0,0,11.11,22.96,10.67,Yes,1,No,Male,Direct,0,0,12,ERS,0,0,0,0,Bangalore,1,0,0,0,0,36,Not Joined,0
3034334,Yes,1,37,30,E1,0,1,0,0,0,0,180.9,124.72,-20,No,0,No,Female,Agency,1,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,26,Not Joined,0
3034476,Yes,1,6,30,E3,0,0,0,1,0,0,53.85,50,-2.5,No,0,No,Male,Employee Referral,0,1,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,32,Joined,1
3034859,No,0,,30,E2,0,0,1,0,0,0,30,84,41.54,No,0,No,Male,Direct,0,0,7,INFRA,0,0,1,0,Noida,0,0,0,1,0,33,Not Joined,0
3034980,No,0,0,30,E2,0,0,1,0,0,0,36.36,60,17.33,No,0,No,Male,Direct,0,0,6,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,32,Not Joined,0
3037418,No,0,40,30,E1,0,1,0,0,0,0,56.86,27.45,-18.75,No,0,No,Male,Direct,0,0,4,AXON,0,0,0,1,Bangalore,1,0,0,0,0,34,Joined,1
3040238,No,0,,30,E1,0,1,0,0,0,0,50,30,-13.33,No,0,No,Female,Direct,0,0,4,AXON,0,0,0,1,Noida,0,0,0,1,0,27,Not Joined,0
3040819,No,0,18,30,E1,0,1,0,0,0,0,280.95,280.95,0,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,26,Joined,1
3045769,Yes,1,,60,E4,0,0,0,0,1,0,-11.7,-11.7,0,No,0,Yes,Male,Agency,1,0,17,ETS,0,0,0,0,Noida,0,0,0,1,0,38,Joined,1
3046539,No,0,12,30,E1,0,1,0,0,0,0,170.27,75.68,-35,No,0,No,Male,Employee Referral,0,1,2,ERS,0,0,0,0,Bangalore,1,0,0,0,0,29,Joined,1
3046652,Yes,1,1,60,E1,0,1,0,0,0,0,60,26,-21.25,No,0,No,Male,Agency,1,0,4,ERS,0,0,0,0,Noida,0,0,0,1,0,28,Joined,1
3051209,No,0,,60,E2,0,0,1,0,0,0,46.67,-41,-59.77,No,0,No,Male,Agency,1,0,8,ERS,0,0,0,0,Noida,0,0,0,1,0,30,Not Joined,0
3108736,Yes,1,5,30,E3,0,0,0,1,0,0,42.59,42.59,0,No,0,No,Male,Employee Referral,0,1,9,INFRA,0,0,1,0,Noida,0,0,0,1,0,42,Joined,1
3110300,Yes,1,15,30,E1,0,1,0,0,0,0,42.83,42.83,0,No,0,No,Male,Employee Referral,0,1,2,INFRA,0,0,1,0,Others,0,0,0,0,0,26,Joined,1
3120254,Yes,1,39,90,E2,0,0,1,0,0,0,46.24,46.24,0,No,0,No,Male,Agency,1,0,6,ERS,0,0,0,0,Chennai,0,1,0,0,0,37,Not Joined,0
3188371,Yes,1,1,30,E1,0,1,0,0,0,0,44.44,-41.33,-59.38,No,0,No,Female,Employee Referral,0,1,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,24,Joined,1
3200275,No,0,12,30,E2,0,0,1,0,0,0,48.15,33.33,-10,Yes,1,Yes,Male,Agency,1,0,4,ERS,0,0,0,0,Hyderabad,0,0,0,0,1,26,Joined,1
